sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
0.09,-0.02,-1.05,1.0,774,0.0,1.0,0.0,0.0,0.0
