sens_x,sens_y,sens_z,window,supine,prone,side,sitting,unknown
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.145,-0.1825,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
0.0875,0.1425,-0.185,465,0.0,0.0,0.0,0.0,1.0
